#Parameters = {airCoaxOuterDiameter=3; connectorLength=10; drillingHoleDiameter=4.1; feedLength=120; gratingDistance=60.813259168621; gratingGap=7; probe1Diameter=1.3; probe1Distance=15.62; probe1Length=12.32; probe2Diameter=1.3; probe2Distance=14.3; probe2Length=11.96697; smaInnerDiameter=1.3; smaOuterDiameter=4.1; waveguideSide=50; waveguideThickness=3; wireCount=7; wireDiameter=2}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
5.5370001792908	-18.067875231968
5.5380001068115	-18.008107456382
5.5390000343323	-17.947410586066
5.5399999618530	-17.885801379864
5.5409998893738	-17.823298693084
5.5419998168945	-17.759935328086
5.5430002212524	-17.695747006704
5.5440001487732	-17.630774780188
5.5450000762939	-17.565070699088
5.5460000038147	-17.498691085270
5.5469999313354	-17.431695613537
5.5479998588562	-17.364147742166
5.5489997863770	-17.296121281871
5.5500001907349	-17.227689560735
5.5510001182556	-17.158927772125
5.5520000457764	-17.089921011250
5.5529999732971	-17.020748127915
5.5539999008179	-16.951494756862
5.5549998283386	-16.882244784145
5.5560002326965	-16.813088310986
5.5570001602173	-16.744108324447
5.5580000877380	-16.675389686664
5.5590000152588	-16.607019171891
5.5599999427795	-16.539081027265
5.5609998703003	-16.471655371272
5.5619997978210	-16.404821197647
5.5630002021790	-16.338655772789
5.5640001296997	-16.273234362921
5.5650000572205	-16.208624418430
5.5659999847412	-16.144893203111
5.5669999122620	-16.082105589853
5.5679998397827	-16.020319468448
5.5689997673035	-15.959588391081
5.5700001716614	-15.899962887660
5.5710000991821	-15.841486748034
5.5720000267029	-15.784200549108
5.5729999542236	-15.728137061546
5.5739998817444	-15.673328362315
5.5749998092651	-15.619795698996
5.5760002136230	-15.567557689441
5.5770001411438	-15.516627467772
5.5780000686646	-15.467010489288
5.5789999961853	-15.418708161839
5.5799999237061	-15.371714937895
5.5809998512268	-15.326020137683
5.5819997787476	-15.281605554925
5.5830001831055	-15.238447017703
5.5840001106262	-15.196517043971
5.5850000381470	-15.155777291626
5.5859999656677	-15.116186075136
5.5869998931885	-15.077698216858
5.5879998207092	-15.040255084139
5.5890002250671	-15.003798305629
5.5900001525879	-14.968264284549
5.5910000801086	-14.933576713640
5.5920000076294	-14.899660641672
5.5929999351501	-14.866433456296
5.5939998626709	-14.833806145151
5.5949997901917	-14.801684563641
5.5960001945496	-14.769973537996
5.5970001220703	-14.738569952263
5.5980000495911	-14.707369125073
5.5989999771118	-14.676261607822
5.5999999046326	-14.645137339040
5.6009998321533	-14.613879108262
5.6020002365112	-14.582373480639
5.6030001640320	-14.550505950183
5.6040000915527	-14.518157967397
5.6050000190735	-14.485213169871
5.6059999465942	-14.451558713681
5.6069998741150	-14.417082616773
5.6079998016357	-14.381674329081
5.6090002059937	-14.345230183748
5.6100001335144	-14.307649975945
5.6110000610352	-14.268838895901
5.6119999885559	-14.228710347230
5.6129999160767	-14.187183019529
5.6139998435974	-14.144185230673
5.6149997711182	-14.099655759769
5.6160001754761	-14.053540440361
5.6170001029968	-14.005798156114
5.6180000305176	-13.956394729231
5.6189999580383	-13.905311097947
5.6199998855591	-13.852537112808
5.6209998130798	-13.798075933150
5.6220002174377	-13.741941625823
5.6230001449585	-13.684160736412
5.6240000724792	-13.624769498021
5.6250000000000	-13.563817141848
5.6259999275208	-13.501364238010
5.6269998550415	-13.437478084324
5.6279997825623	-13.372239861973
5.6290001869202	-13.305737846383
5.6300001144409	-13.238068682969
5.6310000419617	-13.169336700877
5.6319999694824	-13.099653924493
5.6329998970032	-13.029134886793
5.6339998245239	-12.957905836571
5.6350002288818	-12.886088472291
5.6360001564026	-12.813813585502
5.6370000839233	-12.741212219611
5.6380000114441	-12.668416608627
5.6389999389648	-12.595561132874
5.6399998664856	-12.522778341773
5.6409997940063	-12.450198953130
5.6420001983643	-12.377954477648
5.6430001258850	-12.306173235670
5.6440000534058	-12.234978612400
5.6449999809265	-12.164492144481
5.6459999084473	-12.094832570117
5.6469998359680	-12.026110401849
5.6479997634888	-11.958435041910
5.6490001678467	-11.891907610079
5.6500000953674	-11.826622060992
5.6510000228882	-11.762672168750
5.6519999504089	-11.700137323099
5.6529998779297	-11.639096561814
5.6539998054504	-11.579618201121
5.6550002098083	-11.521762618669
5.6560001373291	-11.465584015943
5.6570000648499	-11.411128519752
5.6579999923706	-11.358434916076
5.6589999198914	-11.307530115269
5.6599998474121	-11.258434211096
5.6609997749329	-11.211158377977
5.6620001792908	-11.165703752705
5.6630001068115	-11.122060653608
5.6640000343323	-11.080210610110
5.6649999618530	-11.040123501752
5.6659998893738	-11.001759712176
5.6669998168945	-10.965067205953
5.6680002212524	-10.929983222030
5.6690001487732	-10.896430650980
5.6700000762939	-10.864322182570
5.6710000038147	-10.833557597574
5.6719999313354	-10.804024088999
5.6729998588562	-10.775590784918
5.6739997863770	-10.748118785147
5.6750001907349	-10.721453961325
5.6760001182556	-10.695425003899
5.6770000457764	-10.669851200467
5.6779999732971	-10.644531139233
5.6789999008179	-10.619257523647
5.6799998283386	-10.593804971069
5.6810002326965	-10.567933340665
5.6820001602173	-10.541396419823
5.6830000877380	-10.513930574777
5.6840000152588	-10.485265819132
5.6849999427795	-10.455123326366
5.6859998703003	-10.423215429229
5.6869997978210	-10.389253212861
5.6880002021790	-10.352942979656
5.6890001296997	-10.313992278368
5.6900000572205	-10.272110104610
5.6909999847412	-10.227016060209
5.6919999122620	-10.178433379687
5.6929998397827	-10.126101415387
5.6939997673035	-10.069776170461
5.6950001716614	-10.009233287993
5.6960000991821	-9.9442676674187
5.6970000267029	-9.8747044354434
5.6979999542236	-9.8003937872142
5.6989998817444	-9.7212200444087
5.6999998092651	-9.6370991975941
