#Parameters = {airCoaxOuterDiameter=3; connectorLength=10; drillingHoleDiameter=4.1; feedLength=120; gratingDistance=17.64; gratingGap=7; probe1Diameter=1.3; probe1Distance=15.62; probe1Length=12.32; probe2Diameter=1.3; probe2Distance=14.3; probe2Length=11.96697; smaInnerDiameter=1.3; smaOuterDiameter=4.1; waveguideSide=50; waveguideThickness=3; wireCount=7; wireDiameter=2}
#"Frequency / GHz"	"S1,1 (gratingDistance=17.64) [Magnitude / dB]"
#-----------------------------------------------------------------
5.5419998168945	-15.819413100332
5.5430002212524	-15.785955665845
5.5440001487732	-15.752689258885
5.5450000762939	-15.719611293968
5.5460000038147	-15.686720132156
5.5469999313354	-15.654013494846
5.5479998588562	-15.621491855405
5.5489997863770	-15.589150520711
5.5500001907349	-15.556994272002
5.5510001182556	-15.525016581125
5.5520000457764	-15.493217486451
5.5529999732971	-15.461596097975
5.5539999008179	-15.430150364769
5.5549998283386	-15.398880197414
5.5560002326965	-15.367783181924
5.5570001602173	-15.336860339356
5.5580000877380	-15.306107165581
5.5590000152588	-15.275526681282
5.5599999427795	-15.245114234494
5.5609998703003	-15.214869229470
5.5619997978210	-15.184789743159
5.5630002021790	-15.154879372133
5.5640001296997	-15.125131220048
5.5650000572205	-15.095546118350
5.5659999847412	-15.066125170934
5.5669999122620	-15.036863659348
5.5679998397827	-15.007763447753
5.5689997673035	-14.978822037711
5.5700001716614	-14.950039446709
5.5710000991821	-14.921412836072
5.5720000267029	-14.892943239488
5.5729999542236	-14.864627446629
5.5739998817444	-14.836468161255
5.5749998092651	-14.808460541139
5.5760002136230	-14.780604472010
5.5770001411438	-14.752899660982
5.5780000686646	-14.725346491765
5.5789999961853	-14.697940763161
5.5799999237061	-14.670684365241
5.5809998512268	-14.643575570596
5.5819997787476	-14.616613590636
5.5830001831055	-14.589796231672
5.5840001106262	-14.563125047451
5.5850000381470	-14.536597669738
5.5859999656677	-14.510212362690
5.5869998931885	-14.483969629126
5.5879998207092	-14.457869237542
5.5890002250671	-14.431908943423
5.5900001525879	-14.406087598329
5.5910000801086	-14.380406569185
5.5920000076294	-14.354864049088
5.5929999351501	-14.329458569328
5.5939998626709	-14.304188160034
5.5949997901917	-14.279056885086
5.5960001945496	-14.254059374725
5.5970001220703	-14.229194523994
5.5980000495911	-14.204464817013
5.5989999771118	-14.179869046634
5.5999999046326	-14.155405865907
5.6009998321533	-14.131073707900
5.6020002365112	-14.106871802689
5.6030001640320	-14.082801880545
5.6040000915527	-14.058862057741
5.6050000190735	-14.035049298554
5.6059999465942	-14.011366400166
5.6069998741150	-13.987811154491
5.6079998016357	-13.964382927050
5.6090002059937	-13.941081017476
5.6100001335144	-13.917905682276
5.6110000610352	-13.894855998688
5.6119999885559	-13.871930928605
5.6129999160767	-13.849130602760
5.6139998435974	-13.826454269338
5.6149997711182	-13.803900014327
5.6160001754761	-13.781470273493
5.6170001029968	-13.759161298685
5.6180000305176	-13.736974955747
5.6189999580383	-13.714909864200
5.6199998855591	-13.692964927813
5.6209998130798	-13.671140513302
5.6220002174377	-13.649436109304
5.6230001449585	-13.627851404921
5.6240000724792	-13.606384820161
5.6250000000000	-13.585037057788
5.6259999275208	-13.563807040499
5.6269998550415	-13.542695293768
5.6279997825623	-13.521699973511
5.6290001869202	-13.500823140516
5.6300001144409	-13.480061658787
5.6310000419617	-13.459415586791
5.6319999694824	-13.438886105925
5.6329998970032	-13.418471125839
5.6339998245239	-13.398171736180
5.6350002288818	-13.377987942073
5.6360001564026	-13.357917000651
5.6370000839233	-13.337961830336
5.6380000114441	-13.318117907567
5.6389999389648	-13.298388198809
5.6399998664856	-13.278772721129
5.6409997940063	-13.259268840119
5.6420001983643	-13.239877695822
5.6430001258850	-13.220599375754
5.6440000534058	-13.201432427916
5.6449999809265	-13.182377391445
5.6459999084473	-13.163433717072
5.6469998359680	-13.144601742350
5.6479997634888	-13.125879859285
5.6490001678467	-13.107269271182
5.6500000953674	-13.088769534045
5.6510000228882	-13.070380333313
5.6519999504089	-13.052101123082
5.6529998779297	-13.033931624861
5.6539998054504	-13.015871410714
5.6550002098083	-12.997922278907
5.6560001373291	-12.980081013961
5.6570000648499	-12.962350062589
5.6579999923706	-12.944728078169
5.6589999198914	-12.927215692686
5.6599998474121	-12.909811839873
5.6609997749329	-12.892516845028
5.6620001792908	-12.875329918946
5.6630001068115	-12.858252264672
5.6640000343323	-12.841282395879
5.6649999618530	-12.824422304957
5.6659998893738	-12.807668283193
5.6669998168945	-12.791023294033
5.6680002212524	-12.774486531275
5.6690001487732	-12.758058887617
5.6700000762939	-12.741737686158
5.6710000038147	-12.725524962778
5.6719999313354	-12.709419689786
5.6729998588562	-12.693422848732
5.6739997863770	-12.677533658766
5.6750001907349	-12.661751649375
5.6760001182556	-12.646077871558
5.6770000457764	-12.630511078841
5.6779999732971	-12.615053377057
5.6789999008179	-12.599702544778
5.6799998283386	-12.584458564513
5.6810002326965	-12.569323705691
5.6820001602173	-12.554295382975
5.6830000877380	-12.539374944831
5.6840000152588	-12.524562421490
5.6849999427795	-12.509857027527
5.6859998703003	-12.495259051141
5.6869997978210	-12.480770286880
5.6880002021790	-12.466387498536
5.6890001296997	-12.452114247940
5.6900000572205	-12.437948026167
5.6909999847412	-12.423889383725
5.6919999122620	-12.409939044479
5.6929998397827	-12.396096302848
5.6939997673035	-12.382362079034
5.6950001716614	-12.368735384377
5.6960000991821	-12.355217296135
5.6970000267029	-12.341806248892
5.6979999542236	-12.328504446833
5.6989998817444	-12.315310600590
5.6999998092651	-12.302225264701
#Parameters = {airCoaxOuterDiameter=3; connectorLength=10; drillingHoleDiameter=4.1; feedLength=120; gratingDistance=26.46; gratingGap=7; probe1Diameter=1.3; probe1Distance=15.62; probe1Length=12.32; probe2Diameter=1.3; probe2Distance=14.3; probe2Length=11.96697; smaInnerDiameter=1.3; smaOuterDiameter=4.1; waveguideSide=50; waveguideThickness=3; wireCount=7; wireDiameter=2}
#"Frequency / GHz"	"S1,1 (gratingDistance=26.46) [Magnitude / dB]"
#-----------------------------------------------------------------
4.6999998092651	-13.480060281972
4.7010002136230	-13.503911452894
4.7020001411438	-13.527352417153
4.7030000686646	-13.550450845928
4.7039999961853	-13.573279792773
4.7049999237061	-13.595910916542
4.7059998512268	-13.618422161468
4.7069997787476	-13.640889873843
4.7080001831055	-13.663392986631
4.7090001106262	-13.686011350962
4.7100000381470	-13.708822626948
4.7109999656677	-13.731905840426
4.7119998931885	-13.755337818012
4.7129998207092	-13.779194984519
4.7140002250671	-13.803549864679
4.7150001525879	-13.828473398561
4.7160000801086	-13.854036939979
4.7170000076294	-13.880301939226
4.7179999351501	-13.907333002080
4.7189998626709	-13.935186978740
4.7199997901917	-13.963918213636
4.7210001945496	-13.993578297576
4.7220001220703	-14.024211590638
4.7230000495911	-14.055860254296
4.7239999771118	-14.088560887488
4.7249999046326	-14.122343730075
4.7259998321533	-14.157239174768
4.7270002365112	-14.193266775018
4.7280001640320	-14.230445191839
4.7290000915527	-14.268786850558
4.7300000190735	-14.308298600143
4.7309999465942	-14.348984013391
4.7319998741150	-14.390839969722
4.7329998016357	-14.433858890896
4.7340002059937	-14.478031645536
4.7350001335144	-14.523337651842
4.7360000610352	-14.569759388409
4.7369999885559	-14.617270702698
4.7379999160767	-14.665840494739
4.7389998435974	-14.715435109024
4.7399997711182	-14.766017450755
4.7410001754761	-14.817546332021
4.7420001029968	-14.869974523105
4.7430000305176	-14.923257593327
4.7439999580383	-14.977339925616
4.7449998855591	-15.032169657090
4.7459998130798	-15.087690284942
4.7470002174377	-15.143841575005
4.7480001449585	-15.200564868117
4.7490000724792	-15.257797611794
4.7500000000000	-15.315475360250
4.7509999275208	-15.373535842845
4.7519998550415	-15.431914834864
4.7529997825623	-15.490547708598
4.7540001869202	-15.549371769885
4.7550001144409	-15.608324624760
4.7560000419617	-15.667343374516
4.7569999694824	-15.726371306590
4.7579998970032	-15.785348369346
4.7589998245239	-15.844221752261
4.7600002288818	-15.902941976297
4.7610001564026	-15.961456057641
4.7620000839233	-16.019725151608
4.7630000114441	-16.077707221343
4.7639999389648	-16.135364908941
4.7649998664856	-16.192670247203
4.7659997940063	-16.249596101594
4.7670001983643	-16.306121253856
4.7680001258850	-16.362233676709
4.7690000534058	-16.417921813726
4.7699999809265	-16.473180691270
4.7709999084473	-16.528013857973
4.7719998359680	-16.582428433218
4.7729997634888	-16.636438711464
4.7740001678467	-16.690061292188
4.7750000953674	-16.743320798551
4.7760000228882	-16.796247344563
4.7769999504089	-16.848875439115
4.7779998779297	-16.901240966648
4.7789998054504	-16.953391197670
4.7800002098083	-17.005370433672
4.7810001373291	-17.057232488470
4.7820000648499	-17.109029546406
4.7829999923706	-17.160821279926
4.7839999198914	-17.212666778422
4.7849998474121	-17.264627764160
4.7859997749329	-17.316769371319
4.7870001792908	-17.369156516140
4.7880001068115	-17.421856193670
4.7890000343323	-17.474935363230
4.7899999618530	-17.528459944153
4.7909998893738	-17.582497614800
4.7919998168945	-17.637114361697
4.7930002212524	-17.692376697746
4.7940001487732	-17.748346740875
4.7950000762939	-17.805088102944
4.7960000038147	-17.862661405217
4.7969999313354	-17.921123955831
4.7979998588562	-17.980530936229
4.7989997863770	-18.040937589100
4.8000001907349	-18.102392767022
4.8010001182556	-18.164943758624
4.8020000457764	-18.228634952752
4.8029999732971	-18.293503745506
4.8039999008179	-18.359588006253
4.8049998283386	-18.426922307218
4.8060002326965	-18.495534026136
4.8070001602173	-18.565447861280
4.8080000877380	-18.636684884276
4.8090000152588	-18.709262764498
4.8099999427795	-18.783194382799
4.8109998703003	-18.858486038405
4.8119997978210	-18.935144199389
4.8130002021790	-19.013168418754
4.8140001296997	-19.092554588637
4.8150000572205	-19.173294100167
4.8159999847412	-19.255374544474
4.8169999122620	-19.338780233022
4.8179998397827	-19.423489952884
4.8189997673035	-19.509480082272
4.8200001716614	-19.596721817296
4.8210000991821	-19.685184197069
4.8220000267029	-19.774831841209
4.8229999542236	-19.865624579353
4.8239998817444	-19.957521915567
4.8249998092651	-20.050478605967
4.8260002136230	-20.144447463287
4.8270001411438	-20.239377550382
4.8280000686646	-20.335215278297
4.8289999961853	-20.431907788478
4.8299999237061	-20.529395656441
4.8309998512268	-20.627623846275
4.8319997787476	-20.726531483359
4.8330001831055	-20.826058759576
4.8340001106262	-20.926144459099
4.8350000381470	-21.026728649906
4.8359999656677	-21.127749792604
4.8369998931885	-21.229148428023
4.8379998207092	-21.330865038050
4.8390002250671	-21.432842199303
4.8400001525879	-21.535023003900
4.8410000801086	-21.637355482534
4.8420000076294	-21.739785493891
4.8429999351501	-21.842266300605
4.8439998626709	-21.944750463756
4.8449997901917	-22.047196977746
4.8460001945496	-22.149567536162
4.8470001220703	-22.251825504480
4.8480000495911	-22.353943630111
4.8489999771118	-22.455892298391
4.8499999046326	-22.557650723956
4.8509998321533	-22.659204533114
4.8520002365112	-22.760538246154
4.8530001640320	-22.861645676982
4.8540000915527	-22.962521471639
4.8550000190735	-23.063169293268
4.8559999465942	-23.163592052268
4.8569998741150	-23.263801313131
4.8579998016357	-23.363810098947
4.8590002059937	-23.463634942317
4.8600001335144	-23.563296144296
4.8610000610352	-23.662817023302
4.8619999885559	-23.762224214023
4.8629999160767	-23.861542915804
4.8639998435974	-23.960805122354
4.8649997711182	-24.060037799540
4.8660001754761	-24.159276378456
4.8670001029968	-24.258548576174
4.8680000305176	-24.357884894331
4.8689999580383	-24.457314214985
4.8699998855591	-24.556864589973
4.8709998130798	-24.656560699924
4.8720002174377	-24.756424159578
4.8730001449585	-24.856474689931
4.8740000724792	-24.956726606076
4.8750000000000	-25.057189268837
4.8759999275208	-25.157867957924
4.8769998550415	-25.258762349573
4.8779997825623	-25.359864683848
4.8790001869202	-25.461161066577
4.8800001144409	-25.562631491849
4.8810000419617	-25.664245710360
4.8819999694824	-25.765968516539
4.8829998970032	-25.867753716391
4.8839998245239	-25.969547643935
4.8850002288818	-26.071286065952
4.8860001564026	-26.172898946489
4.8870000839233	-26.274302281585
4.8880000114441	-26.375405686593
4.8889999389648	-26.476105685029
4.8899998664856	-26.576292403410
4.8909997940063	-26.675841620410
4.8920001983643	-26.774625485894
4.8930001258850	-26.872503138243
4.8940000534058	-26.969323180196
4.8949999809265	-27.064929147491
4.8959999084473	-27.159153011040
4.8969998359680	-27.251821639755
4.8979997634888	-27.342753660481
4.8990001678467	-27.431760893001
4.9000000953674	-27.518655412464
4.9010000228882	-27.603236950717
4.9019999504089	-27.685309108542
4.9029998779297	-27.764671766413
4.9039998054504	-27.841125702178
4.9050002098083	-27.914471716403
4.9060001373291	-27.984513916015
4.9070000648499	-28.051061446529
4.9079999923706	-28.113928079388
4.9089999198914	-28.172937413243
4.9099998474121	-28.227921146870
4.9109997749329	-28.278718936854
4.9120001792908	-28.325186749541
4.9130001068115	-28.367191569892
4.9140000343323	-28.404612237480
4.9149999618530	-28.437347840853
4.9159998893738	-28.465308487157
4.9169998168945	-28.488424513927
4.9180002212524	-28.506642392141
4.9190001487732	-28.519923367104
4.9200000762939	-28.528248687165
4.9210000038147	-28.531616603634
4.9219999313354	-28.530037124911
4.9229998588562	-28.523543897160
4.9239997863770	-28.512180849502
4.9250001907349	-28.496009008273
4.9260001182556	-28.475099708580
4.9270000457764	-28.449539697174
4.9279999732971	-28.419424658841
4.9289999008179	-28.384864759207
4.9299998283386	-28.345978572285
4.9310002326965	-28.302888416676
4.9320001602173	-28.255727303699
4.9330000877380	-28.204635571353
4.9340000152588	-28.149757357756
4.9349999427795	-28.091238910650
4.9359998703003	-28.029233234381
4.9369997978210	-27.963895199945
4.9380002021790	-27.895377114192
4.9390001296997	-27.823841577696
4.9400000572205	-27.749444393390
4.9409999847412	-27.672342545998
4.9419999122620	-27.592695315105
4.9429998397827	-27.510661236493
4.9439997673035	-27.426396174905
4.9450001716614	-27.340054114333
4.9460000991821	-27.251789658707
4.9470000267029	-27.161754962548
4.9479999542236	-27.070099597705
4.9489998817444	-26.976971433233
4.9499998092651	-26.882515070197
4.9510002136230	-26.786873544125
4.9520001411438	-26.690188111399
4.9530000686646	-26.592594338393
4.9539999961853	-26.494227733631
4.9549999237061	-26.395217797398
4.9559998512268	-26.295694760689
4.9569997787476	-26.195780778900
4.9580001831055	-26.095596176496
4.9590001106262	-25.995260365271
4.9600000381470	-25.894885331415
4.9609999656677	-25.794581064578
4.9619998931885	-25.694453418973
4.9629998207092	-25.594603799147
4.9640002250671	-25.495128205788
4.9650001525879	-25.396120773024
4.9660000801086	-25.297669637677
4.9670000076294	-25.199860325765
4.9679999351501	-25.102771268802
4.9689998626709	-25.006479126247
4.9699997901917	-24.911053707326
4.9710001945496	-24.816560793454
4.9720001220703	-24.723063745988
4.9730000495911	-24.630618323479
4.9739999771118	-24.539276635692
4.9749999046326	-24.449088421418
4.9759998321533	-24.360094995474
4.9770002365112	-24.272336824766
4.9780001640320	-24.185846855617
4.9790000915527	-24.100656001300
4.9800000190735	-24.016788943699
4.9809999465942	-23.934265295372
4.9819998741150	-23.853105302736
4.9829998016357	-23.773320839119
4.9840002059937	-23.694916090701
4.9850001335144	-23.617900282250
4.9860000610352	-23.542272821097
4.9869999885559	-23.468028099384
4.9879999160767	-23.395160714337
4.9889998435974	-23.323659582936
4.9899997711182	-23.253510328879
4.9910001754761	-23.184696015397
4.9920001029968	-23.117194426557
4.9930000305176	-23.050982982259
4.9939999580383	-22.986032919381
4.9949998855591	-22.922317369454
4.9959998130798	-22.859799856863
4.9970002174377	-22.798451070028
4.9980001449585	-22.738228168401
4.9990000724792	-22.679096866491
5.0000000000000	-22.621015307951
5.0009999275208	-22.563939107402
5.0019998550415	-22.507827551215
5.0029997825623	-22.452631603447
5.0040001869202	-22.398307149556
5.0050001144409	-22.344809711790
5.0060000419617	-22.292088108337
5.0069999694824	-22.240098490787
5.0079998970032	-22.188790397831
5.0089998245239	-22.138119393283
5.0100002288818	-22.088036944229
5.0110001564026	-22.038497437858
5.0120000839233	-21.989455537970
5.0130000114441	-21.940869021898
5.0139999389648	-21.892694346998
5.0149998664856	-21.844893356081
5.0159997940063	-21.797426417573
5.0170001983643	-21.750255071828
5.0180001258850	-21.703348443281
5.0190000534058	-21.656672714550
5.0199999809265	-21.610200625066
5.0209999084473	-21.563905337200
5.0219998359680	-21.517765548941
5.0229997634888	-21.471758758881
5.0240001678467	-21.425871188997
5.0250000953674	-21.380086257198
5.0260000228882	-21.334394942610
5.0269999504089	-21.288789233446
5.0279998779297	-21.243268636975
5.0289998054504	-21.197830290809
5.0300002098083	-21.152475495210
5.0310001373291	-21.107211352594
5.0320000648499	-21.062047691677
5.0329999923706	-21.016994585392
5.0339999198914	-20.972067994529
5.0349998474121	-20.927283707114
5.0359997749329	-20.882662955558
5.0370001792908	-20.838224137918
5.0380001068115	-20.793993921152
5.0390000343323	-20.749995112045
5.0399999618530	-20.706258206938
5.0409998893738	-20.662810058796
5.0419998168945	-20.619681662933
5.0430002212524	-20.576901818157
5.0440001487732	-20.534502339546
5.0450000762939	-20.492516621380
5.0460000038147	-20.450976348545
5.0469999313354	-20.409912014717
5.0479998588562	-20.369357180520
5.0489997863770	-20.329342692373
5.0500001907349	-20.289900101122
5.0510001182556	-20.251058072944
5.0520000457764	-20.212847042788
5.0529999732971	-20.175294571748
5.0539999008179	-20.138425890023
5.0549998283386	-20.102266217092
5.0560002326965	-20.066839304368
5.0570001602173	-20.032165937069
5.0580000877380	-19.998264081213
5.0590000152588	-19.965153556990
5.0599999427795	-19.932847095901
5.0609998703003	-19.901357612538
5.0619997978210	-19.870697009682
5.0630002021790	-19.840870998239
5.0640001296997	-19.811886347290
5.0650000572205	-19.783746897993
5.0659999847412	-19.756449649366
5.0669999122620	-19.729995254317
5.0679998397827	-19.704379267317
5.0689997673035	-19.679592854119
5.0700001716614	-19.655626741101
5.0710000991821	-19.632467476622
5.0720000267029	-19.610103190505
5.0729999542236	-19.588514981963
5.0739998817444	-19.567683458009
5.0749998092651	-19.547588725101
5.0760002136230	-19.528204241635
5.0770001411438	-19.509507241734
5.0780000686646	-19.491469504818
5.0789999961853	-19.474061864584
5.0799999237061	-19.457253103781
5.0809998512268	-19.441010518611
5.0819997787476	-19.425301809347
5.0830001831055	-19.410093017128
5.0840001106262	-19.395346980738
5.0850000381470	-19.381030025685
5.0859999656677	-19.367102998221
5.0869998931885	-19.353529772238
5.0879998207092	-19.340273277695
5.0890002250671	-19.327299132793
5.0900001525879	-19.314567443221
5.0910000801086	-19.302043451865
5.0920000076294	-19.289693291412
5.0929999351501	-19.277481464766
5.0939998626709	-19.265374894374
5.0949997901917	-19.253343219475
5.0960001945496	-19.241356081649
5.0970001220703	-19.229384353725
5.0980000495911	-19.217403759136
5.0989999771118	-19.205388372239
5.0999999046326	-19.193318737774
5.1009998321533	-19.181174490069
5.1020002365112	-19.168939168766
5.1030001640320	-19.156598781881
5.1040000915527	-19.144143763754
5.1050000190735	-19.131563421385
5.1059999465942	-19.118853088973
5.1069998741150	-19.106009970014
5.1079998016357	-19.093034740178
5.1090002059937	-19.079930664600
5.1100001335144	-19.066703683803
5.1110000610352	-19.053362069432
5.1119999885559	-19.039917416127
5.1129999160767	-19.026382964280
5.1139998435974	-19.012776086700
5.1149997711182	-18.999113568702
5.1160001754761	-18.985416889725
5.1170001029968	-18.971708790908
5.1180000305176	-18.958014198818
5.1189999580383	-18.944357976519
5.1199998855591	-18.930767600927
5.1209998130798	-18.917270138859
5.1220002174377	-18.903896147050
5.1230001449585	-18.890674216909
5.1240000724792	-18.877635926915
5.1250000000000	-18.864811317712
5.1259999275208	-18.852229467375
5.1269998550415	-18.839921864540
5.1279997825623	-18.827917205899
5.1290001869202	-18.816244089829
5.1300001144409	-18.804931267099
5.1310000419617	-18.794004315880
5.1319999694824	-18.783489306589
5.1329998970032	-18.773409984183
5.1339998245239	-18.763787574446
5.1350002288818	-18.754643088248
5.1360001564026	-18.745993885002
5.1370000839233	-18.737856825888
5.1380000114441	-18.730243738312
5.1389999389648	-18.723167953337
5.1399998664856	-18.716635147768
5.1409997940063	-18.710653139548
5.1420001983643	-18.705223677959
5.1430001258850	-18.700348728037
5.1440000534058	-18.696024090045
5.1449999809265	-18.692243826513
5.1459999084473	-18.689001661728
5.1469998359680	-18.686284856931
5.1479997634888	-18.684080545170
5.1490001678467	-18.682368771323
5.1500000953674	-18.681133261080
5.1510000228882	-18.680349121845
5.1519999504089	-18.679992925433
5.1529998779297	-18.680034888522
5.1539998054504	-18.680446781356
5.1550002098083	-18.681193766898
5.1560001373291	-18.682244242088
5.1570000648499	-18.683561461240
5.1579999923706	-18.685104840428
5.1589999198914	-18.686837035962
5.1599998474121	-18.688715652209
5.1609997749329	-18.690697534561
5.1620001792908	-18.692741815889
5.1630001068115	-18.694805395407
5.1640000343323	-18.696842233403
5.1649999618530	-18.698808757883
5.1659998893738	-18.700661038492
5.1669998168945	-18.702356538905
5.1680002212524	-18.703853513403
5.1690001487732	-18.705108459200
5.1700000762939	-18.706083627326
5.1710000038147	-18.706739868741
5.1719999313354	-18.707040262977
5.1729998588562	-18.706951542308
5.1739997863770	-18.706443335645
5.1750001907349	-18.705484392862
5.1760001182556	-18.704049723828
5.1770000457764	-18.702116922403
5.1779999732971	-18.699666561736
5.1789999008179	-18.696681388026
5.1799998283386	-18.693150221398
5.1810002326965	-18.689063842392
5.1820001602173	-18.684416153171
5.1830000877380	-18.679205324254
5.1840000152588	-18.673433308827
5.1849999427795	-18.667108115438
5.1859998703003	-18.660235037027
5.1869997978210	-18.652829623402
5.1880002021790	-18.644907442992
5.1890001296997	-18.636486897543
5.1900000572205	-18.627590201044
5.1909999847412	-18.618242226558
5.1919999122620	-18.608469077588
5.1929998397827	-18.598302700490
5.1939997673035	-18.587771341407
5.1950001716614	-18.576910093452
5.1960000991821	-18.565752487068
5.1970000267029	-18.554334090206
5.1979999542236	-18.542689191871
5.1989998817444	-18.530856649239
5.1999998092651	-18.518871224834
5.2010002136230	-18.506768619660
5.2020001411438	-18.494584968336
5.2030000686646	-18.482354270869
5.2039999961853	-18.470108186592
5.2049999237061	-18.457880169539
5.2059998512268	-18.445699820693
5.2069997787476	-18.433592976273
5.2080001831055	-18.421585933491
5.2090001106262	-18.409699919986
5.2100000381470	-18.397956688883
5.2109999656677	-18.386370122454
5.2119998931885	-18.374955705464
5.2129998207092	-18.363722006121
5.2140002250671	-18.352676742505
5.2150001525879	-18.341821618033
5.2160000801086	-18.331155869214
5.2170000076294	-18.320675709787
5.2179999351501	-18.310370928193
5.2189998626709	-18.300229899504
5.2199997901917	-18.290236039343
5.2210001945496	-18.280370877626
5.2220001220703	-18.270609020427
5.2230000495911	-18.260923578410
5.2239999771118	-18.251284382603
5.2249999046326	-18.241655540839
5.2259998321533	-18.232001361182
5.2270002365112	-18.222281216951
5.2280001640320	-18.212450069790
5.2290000915527	-18.202465396536
5.2300000190735	-18.192278228025
5.2309999465942	-18.181838543338
5.2319998741150	-18.171094681500
5.2329998016357	-18.159995291795
5.2340002059937	-18.148487193769
5.2350001335144	-18.136517040512
5.2360000610352	-18.124030124651
5.2369999885559	-18.110973285695
5.2379999160767	-18.097295776332
5.2389998435974	-18.082945134479
5.2399997711182	-18.067872776085
5.2410001754761	-18.052031495756
5.2420001029968	-18.035373198784
5.2430000305176	-18.017860866032
5.2439999580383	-17.999451175362
5.2449998855591	-17.980112823534
5.2459998130798	-17.959813998224
5.2470002174377	-17.938525714970
5.2480001449585	-17.916225868589
5.2490000724792	-17.892899081972
5.2500000000000	-17.868531621621
5.2509999275208	-17.843115314848
5.2519998550415	-17.816648147604
5.2529997825623	-17.789130945683
5.2540001869202	-17.760572636507
5.2550001144409	-17.730985480035
5.2560000419617	-17.700387178632
5.2569999694824	-17.668799337570
5.2579998970032	-17.636247791261
5.2589998245239	-17.602765652871
5.2600002288818	-17.568386599803
5.2610001564026	-17.533150391133
5.2620000839233	-17.497097725207
5.2630000114441	-17.460274724629
5.2639999389648	-17.422729236463
5.2649998664856	-17.384508605077
5.2659997940063	-17.345665682923
5.2670001983643	-17.306252317725
5.2680001258850	-17.266322315150
5.2690000534058	-17.225930526651
5.2699999809265	-17.185127820409
5.2709999084473	-17.143969306604
5.2719998359680	-17.102508139497
5.2729997634888	-17.060792996884
5.2740001678467	-17.018875427328
5.2750000953674	-16.976802098127
5.2760000228882	-16.934616378299
5.2769999504089	-16.892363028329
5.2779998779297	-16.850078423921
5.2789998054504	-16.807802512304
5.2800002098083	-16.765564249564
5.2810001373291	-16.723394387571
5.2820000648499	-16.681319183829
5.2829999923706	-16.639355711745
5.2839999198914	-16.597526364198
5.2849998474121	-16.555841181160
5.2859997749329	-16.514308323418
5.2870001792908	-16.472932898898
5.2880001068115	-16.431714781908
5.2890000343323	-16.390651337650
5.2899999618530	-16.349732410422
5.2909998893738	-16.308945191757
5.2919998168945	-16.268276630669
5.2930002212524	-16.227702632470
5.2940001487732	-16.187201299989
5.2950000762939	-16.146745181924
5.2960000038147	-16.106302447318
5.2969999313354	-16.065840655694
5.2979998588562	-16.025322549174
5.2989997863770	-15.984709294212
5.3000001907349	-15.943959740836
5.3010001182556	-15.903032218963
5.3020000457764	-15.861880850863
5.3029999732971	-15.820461527296
5.3039999008179	-15.778726628519
5.3049998283386	-15.736630761570
5.3060002326965	-15.694127589449
5.3070001602173	-15.651172659725
5.3080000877380	-15.607717834786
5.3090000152588	-15.563722735444
5.3099999427795	-15.519142510836
5.3109998703003	-15.473939504653
5.3119997978210	-15.428074377981
5.3130002021790	-15.381515123256
5.3140001296997	-15.334230077679
5.3150000572205	-15.286189129152
5.3159999847412	-15.237369989859
5.3169999122620	-15.187752717167
5.3179998397827	-15.137320721310
5.3189997673035	-15.086062910752
5.3200001716614	-15.033971594799
5.3210000991821	-14.981046398635
5.3220000267029	-14.927287696000
5.3229999542236	-14.872703559641
5.3239998817444	-14.817304907267
5.3249998092651	-14.761109657660
5.3260002136230	-14.704136825172
5.3270001411438	-14.646409416201
5.3280000686646	-14.587962275820
5.3289999961853	-14.528822207396
5.3299999237061	-14.469028852161
5.3309998512268	-14.408622443961
5.3319997787476	-14.347640992023
5.3330001831055	-14.286134075160
5.3340001106262	-14.224149377222
5.3350000381470	-14.161731329555
5.3359999656677	-14.098934359816
5.3369998931885	-14.035810355439
5.3379998207092	-13.972409414628
5.3390002250671	-13.908787844282
5.3400001525879	-13.844993613937
5.3410000801086	-13.781081125324
5.3420000076294	-13.717103417512
5.3429999351501	-13.653110495579
5.3439998626709	-13.589147376691
5.3449997901917	-13.525264442323
5.3460001945496	-13.461505697568
5.3470001220703	-13.397912954293
5.3480000495911	-13.334527737905
5.3489999771118	-13.271384607239
5.3499999046326	-13.208517076618
5.3509998321533	-13.145957979519
5.3520002365112	-13.083733959581
5.3530001640320	-13.021865758775
5.3540000915527	-12.960375187217
5.3550000190735	-12.899278006912
5.3559999465942	-12.838585317564
5.3569998741150	-12.778305659524
5.3579998016357	-12.718442285570
5.3590002059937	-12.658995770536
5.3600001335144	-12.599960814264
5.3610000610352	-12.541329932149
5.3619999885559	-12.483092609190
5.3629999160767	-12.425229527564
5.3639998435974	-12.367724571124
5.3649997711182	-12.310552584606
5.3660001754761	-12.253687159356
5.3670001029968	-12.197097949654
5.3680000305176	-12.140753788670
5.3689999580383	-12.084617081046
5.3699998855591	-12.028650618091
5.3709998130798	-11.972811572039
5.3720002174377	-11.917058364406
5.3730001449585	-11.861343900297
5.3740000724792	-11.805624552767
5.3750000000000	-11.749848767399
5.3759999275208	-11.693971064269
5.3769998550415	-11.637941237330
5.3779997825623	-11.581710629067
5.3790001869202	-11.525228595410
5.3800001144409	-11.468446330957
5.3810000419617	-11.411315231219
5.3819999694824	-11.353791024056
